fraud,delivery_method,fb_published,ticket_type_length,gross_profits_dummie,channels,user_type,sale_duration2
True,0.0,0,False,0,0,1,1
False,1.0,1,False,0,8,3,23
False,0.0,0,False,3,0,1,28
False,0.0,0,False,1,8,4,23
False,1.0,0,False,2,8,3,39
False,0.0,0,False,0,5,3,22
False,1.0,0,False,3,12,4,63
False,0.0,0,False,3,5,4,18
False,0.0,0,False,4,0,3,0
False,0.0,0,False,1,8,4,13
True,0.0,0,False,0,8,1,1
False,0.0,1,False,1,8,4,41
False,0.0,0,False,4,6,1,40
False,0.0,0,False,3,0,3,21
False,1.0,0,False,2,11,4,11
False,1.0,0,False,4,6,3,52
False,1.0,1,False,4,11,1,93
False,0.0,0,False,2,13,3,128
False,1.0,0,False,3,8,3,42
False,0.0,0,False,0,8,3,16
False,1.0,0,False,2,8,4,100
False,0.0,0,False,4,8,3,81
False,1.0,0,False,2,8,4,70
False,1.0,0,False,1,0,3,124
False,1.0,0,False,4,5,3,55
False,1.0,0,False,4,10,3,69
False,0.0,0,False,2,8,1,16
False,0.0,0,False,3,8,4,34
False,1.0,0,False,3,0,3,43
True,0.0,0,False,0,0,1,0
False,1.0,0,False,3,8,3,12
False,0.0,0,False,3,0,3,1
False,1.0,0,False,3,5,3,40
False,0.0,1,False,3,11,3,45
False,0.0,1,False,1,8,4,31
True,0.0,0,False,0,12,1,4
True,0.0,0,False,0,8,3,36
False,1.0,0,False,3,5,3,133
False,0.0,0,False,2,0,1,7
False,0.0,0,False,3,0,3,87
False,1.0,0,False,4,5,3,68
False,0.0,0,False,2,0,1,42
False,0.0,0,False,1,12,1,74
False,0.0,0,False,3,6,3,11
False,0.0,1,False,4,4,4,73
False,1.0,1,False,3,8,3,98
False,1.0,0,False,4,5,3,89
False,1.0,1,False,4,11,4,156
False,0.0,0,False,3,8,4,22
False,1.0,0,False,4,8,3,138
False,0.0,0,False,3,6,1,39
False,1.0,0,False,3,8,3,17
True,0.0,0,False,1,0,1,1
True,0.0,0,False,0,0,1,72
False,0.0,1,False,2,11,3,48
False,1.0,0,False,2,8,3,31
False,0.0,0,False,2,5,3,5
False,0.0,0,False,1,0,3,46
False,0.0,1,False,1,5,1,50
False,0.0,0,False,2,5,4,26
False,0.0,0,False,4,8,3,116
False,1.0,0,False,3,0,4,37
False,0.0,0,False,2,11,1,59
False,0.0,0,True,0,0,3,40
False,0.0,0,False,3,11,1,60
False,0.0,0,False,3,0,3,40
False,1.0,0,False,3,10,1,137
False,0.0,0,False,1,5,1,59
False,0.0,0,False,1,0,1,27
False,1.0,1,False,3,5,3,67
False,0.0,0,False,1,0,3,40
False,0.0,0,False,3,11,4,76
False,0.0,0,False,4,8,3,37
False,0.0,0,False,3,0,4,3
False,1.0,0,False,2,8,3,42
False,0.0,0,False,1,11,4,13
False,0.0,0,False,0,0,3,110
False,1.0,0,False,3,8,4,35
False,1.0,1,False,2,8,1,52
False,1.0,0,False,3,8,3,24
True,0.0,0,True,0,0,1,41
False,1.0,0,False,2,11,3,4
False,1.0,1,False,3,5,3,157
False,0.0,0,False,2,8,1,47
False,1.0,0,False,2,0,3,30
False,1.0,0,False,4,11,3,46
False,1.0,0,False,4,4,1,26
False,1.0,0,False,1,8,3,22
True,0.0,0,False,0,0,1,5
False,1.0,0,False,2,10,1,28
False,0.0,0,False,1,11,1,57
False,1.0,0,False,3,8,3,63
False,0.0,0,False,3,11,4,30
False,0.0,0,False,2,8,1,128
False,0.0,0,False,2,4,3,14
False,0.0,0,False,2,5,3,17
False,0.0,0,False,3,4,3,40
False,0.0,0,False,2,5,1,27
False,1.0,0,False,1,5,1,20
False,0.0,0,False,0,0,4,3
False,0.0,0,False,1,6,4,50
True,0.0,0,False,0,10,1,6
False,0.0,0,False,2,4,1,22
False,0.0,0,False,2,5,4,42
False,1.0,0,False,1,8,1,6
True,0.0,0,False,0,0,3,3
False,0.0,0,False,3,8,1,105
False,3.0,0,False,1,8,1,12
False,0.0,0,False,2,11,4,155
False,0.0,0,False,2,8,3,25
False,0.0,0,False,2,6,4,0
False,1.0,0,False,3,13,3,95
False,1.0,0,False,2,13,3,116
False,0.0,0,False,1,0,1,51
False,0.0,0,False,3,0,3,8
False,0.0,0,False,2,6,3,53
False,0.0,0,False,3,12,1,98
False,1.0,0,False,4,0,3,91
False,0.0,0,False,2,6,1,65
False,0.0,0,False,3,11,3,84
False,1.0,0,False,4,6,3,141
False,0.0,0,False,1,5,1,8
False,0.0,0,False,2,5,4,15
False,0.0,0,False,2,0,1,2
False,1.0,0,False,4,11,4,88
False,0.0,0,False,1,0,3,46
False,1.0,0,False,4,5,3,113
False,0.0,0,False,3,8,4,52
False,0.0,0,False,1,11,4,30
False,1.0,0,False,4,12,4,38
False,1.0,0,False,2,6,3,83
False,1.0,1,False,3,8,4,12
False,0.0,0,False,3,0,3,11
False,0.0,0,False,3,5,1,147
False,0.0,0,False,1,11,1,26
False,1.0,0,False,1,11,3,54
False,1.0,1,False,2,11,3,21
False,0.0,0,False,2,11,4,39
False,1.0,0,False,4,11,3,112
False,1.0,1,False,2,0,3,38
False,1.0,0,False,1,0,3,3
False,0.0,0,False,1,5,1,29
False,0.0,0,False,1,10,4,29
False,0.0,0,False,3,8,3,61
False,0.0,0,False,1,0,3,99
False,1.0,0,False,3,8,4,14
True,0.0,0,False,0,0,1,0
False,0.0,0,False,1,0,3,24
False,0.0,0,False,2,0,3,80
False,0.0,1,False,0,5,3,59
False,0.0,0,False,1,0,3,19
False,0.0,0,False,1,5,1,30
False,0.0,0,False,2,6,3,29
False,1.0,0,False,4,5,1,49
False,0.0,0,False,2,13,3,41
False,0.0,0,False,2,6,3,30
False,0.0,0,False,4,8,3,57
False,1.0,1,False,4,5,3,100
True,0.0,0,True,0,0,3,40
False,0.0,0,False,3,0,4,22
False,0.0,0,False,4,8,4,63
False,1.0,0,False,4,0,3,109
False,0.0,0,False,4,0,3,12
False,1.0,1,False,4,9,3,95
False,0.0,0,False,2,8,1,43
False,3.0,0,False,2,6,3,45
False,3.0,0,False,1,6,3,87
False,1.0,0,False,2,0,4,37
False,1.0,0,False,3,4,3,41
False,0.0,0,False,2,8,3,28
False,1.0,1,False,2,11,3,12
False,1.0,0,False,2,12,3,88
False,0.0,0,False,2,6,1,73
False,0.0,0,False,3,8,3,32
False,0.0,0,False,2,5,4,28
False,0.0,0,False,2,0,1,34
False,1.0,0,False,3,8,3,50
False,0.0,0,False,3,0,3,31
False,0.0,0,False,1,0,3,9
False,3.0,0,False,2,8,1,9
False,0.0,0,False,1,0,3,10
False,1.0,1,False,4,6,3,30
False,0.0,0,False,4,8,3,39
False,1.0,0,False,4,0,1,47
False,0.0,1,False,4,0,3,23
False,0.0,0,False,2,0,4,23
True,0.0,0,False,0,6,1,40
False,0.0,0,False,3,13,3,55
False,0.0,0,False,1,8,1,39
False,1.0,0,False,2,5,4,100
False,0.0,0,False,2,8,1,65
False,0.0,0,False,3,0,3,11
True,0.0,0,False,0,0,1,-19
False,1.0,0,False,4,11,1,45
False,1.0,0,False,3,8,3,0
False,0.0,0,False,1,8,3,44
False,0.0,0,False,2,5,3,46
False,0.0,0,False,2,0,3,14
False,0.0,1,False,3,0,4,40
True,0.0,0,False,0,0,3,1
False,1.0,0,False,3,4,1,17
False,0.0,0,False,0,0,3,2
False,1.0,1,False,3,9,3,62
False,0.0,0,False,2,5,1,29
False,0.0,0,False,0,0,3,17
False,0.0,0,False,1,0,1,3
False,0.0,0,False,1,5,4,19
False,0.0,1,False,2,6,3,6
False,0.0,0,False,2,0,3,33
False,1.0,0,False,2,0,3,19
False,1.0,0,False,3,5,4,46
False,0.0,0,False,2,8,4,26
False,0.0,1,False,1,0,4,22
False,1.0,0,False,2,8,4,22
False,0.0,0,False,4,0,4,16
False,1.0,0,False,3,8,1,10
False,0.0,0,False,2,0,1,13
False,0.0,0,False,3,12,4,23
True,0.0,0,False,0,0,1,0
True,1.0,0,False,0,0,1,5
False,1.0,0,False,3,0,3,9
False,1.0,0,False,3,6,3,38
False,1.0,0,False,4,0,3,23
True,0.0,0,False,0,0,3,1
True,0.0,0,False,0,0,1,0
True,0.0,0,False,0,5,1,3
False,0.0,1,False,3,8,3,4
True,0.0,0,False,0,0,4,3
False,0.0,0,False,3,6,4,6
False,1.0,0,False,4,11,3,241
False,1.0,0,False,2,8,3,52
False,1.0,1,False,3,5,4,47
False,1.0,0,False,2,5,3,84
False,1.0,0,False,3,5,3,49
False,1.0,0,False,4,8,3,47
False,1.0,0,False,4,8,3,47
True,0.0,0,False,4,8,1,207
False,0.0,1,False,2,8,1,91
False,0.0,0,False,3,8,4,138
True,0.0,0,False,3,8,1,1
False,0.0,0,False,3,8,3,28
False,1.0,0,False,4,0,4,36
False,1.0,0,False,4,8,1,45
False,0.0,1,False,4,6,3,45
False,0.0,0,False,4,11,4,53
False,1.0,1,False,2,8,3,59
False,1.0,1,False,4,11,4,118
False,0.0,1,False,4,6,3,24
False,0.0,0,False,1,6,3,4
False,0.0,0,False,1,8,3,12
False,0.0,0,False,1,5,3,28
False,1.0,0,False,2,5,3,63
False,0.0,0,False,2,6,3,28
False,1.0,0,False,3,6,1,31
True,0.0,0,False,0,0,3,24
False,1.0,0,False,3,12,1,255
False,0.0,0,False,3,5,1,31
False,0.0,0,False,3,5,1,23
False,0.0,1,False,3,8,3,27
False,1.0,0,False,2,0,3,101
False,0.0,1,False,3,5,4,25
False,1.0,1,False,1,11,3,36
True,0.0,0,False,0,5,1,2
False,0.0,0,False,1,5,4,30
False,0.0,0,False,2,8,3,31
False,0.0,0,False,1,12,3,26
False,0.0,0,False,3,5,3,5
False,0.0,0,False,2,11,1,7
True,0.0,0,False,0,11,3,0
True,0.0,0,False,0,11,1,1
False,1.0,0,False,4,11,3,145
False,1.0,0,False,2,5,3,30
False,0.0,0,False,1,13,3,69
False,0.0,1,False,2,11,3,11
False,0.0,0,False,3,8,3,32
False,1.0,0,False,3,8,3,71
False,0.0,0,False,3,5,3,15
False,0.0,0,False,3,0,4,18
False,0.0,0,False,1,12,3,0
False,1.0,0,False,2,11,3,14
False,0.0,0,False,2,0,3,43
True,0.0,0,False,0,13,1,1
False,1.0,0,False,4,8,3,83
False,1.0,0,False,4,11,3,111
False,1.0,0,False,4,0,3,61
False,0.0,1,False,3,5,3,112
False,1.0,0,False,4,11,1,169
False,0.0,0,False,3,8,1,35
False,1.0,0,False,2,8,3,22
False,0.0,0,False,3,5,4,29
False,1.0,0,False,3,6,3,26
False,0.0,0,False,0,11,4,77
False,0.0,0,False,4,11,1,38
False,1.0,0,False,2,11,3,17
False,0.0,1,False,0,6,1,13
False,1.0,0,False,3,6,4,58
False,0.0,0,False,3,6,4,65
False,0.0,0,False,2,12,1,44
False,1.0,0,False,3,8,3,60
False,0.0,0,False,4,6,3,32
False,0.0,0,False,4,11,3,62
False,0.0,0,False,3,0,3,41
False,0.0,1,False,3,6,4,50
False,0.0,0,False,3,8,3,11
False,1.0,0,False,4,11,3,73
False,0.0,0,False,3,12,3,142
False,0.0,0,False,2,8,3,15
False,0.0,0,False,1,11,1,19
False,1.0,1,False,2,8,3,92
False,0.0,0,False,2,11,4,35
True,0.0,0,False,0,8,1,1
False,0.0,0,False,3,5,1,13
False,0.0,0,False,4,13,1,33
False,0.0,0,False,2,11,3,40
False,0.0,0,False,2,8,4,14
False,0.0,1,False,1,12,3,94
False,0.0,0,False,1,8,3,103
False,0.0,0,False,1,5,3,8
False,0.0,0,False,1,8,1,5
False,0.0,1,False,1,0,3,30
False,0.0,0,False,3,12,4,22
False,1.0,0,False,4,6,3,44
False,1.0,1,False,1,5,4,25
False,0.0,1,False,2,11,3,45
True,0.0,0,False,1,0,3,1
False,1.0,0,False,3,8,3,42
False,0.0,0,False,3,11,4,47
False,1.0,1,False,0,11,1,315
False,1.0,0,False,2,11,3,53
False,0.0,0,False,1,11,1,582
True,0.0,0,False,2,0,4,41
False,0.0,0,False,2,6,3,1
False,1.0,1,False,2,8,3,33
False,0.0,0,False,3,5,4,63
True,0.0,0,False,0,0,1,4
False,0.0,0,False,2,8,4,21
False,1.0,1,False,4,11,3,59
False,0.0,0,False,1,6,3,16
True,0.0,0,False,0,0,1,1
False,1.0,1,False,2,8,4,49
False,0.0,1,False,3,6,1,13
False,0.0,0,False,3,0,3,34
False,0.0,0,False,4,5,4,14
False,0.0,0,False,4,0,3,30
False,0.0,0,False,3,5,3,10
False,1.0,0,False,3,5,3,36
False,0.0,0,False,3,11,4,7
False,1.0,0,False,2,8,3,29
False,0.0,0,False,1,11,3,52
True,0.0,0,False,3,6,3,2
True,0.0,0,False,0,0,1,1
False,1.0,0,False,1,11,3,460
False,0.0,0,False,3,13,1,42
False,0.0,0,False,1,8,1,33
False,0.0,0,False,4,11,4,42
False,1.0,0,False,1,0,4,36
False,3.0,0,False,2,6,3,16
False,0.0,0,False,2,8,3,32
False,0.0,0,False,3,12,4,29
False,1.0,1,False,4,5,3,49
False,1.0,0,False,3,0,4,51
False,1.0,0,False,4,11,3,11
False,0.0,0,False,4,8,1,14
False,1.0,0,False,3,8,3,28
False,1.0,1,False,0,11,3,17
False,0.0,0,False,4,11,1,59
False,0.0,0,False,4,11,4,68
False,0.0,0,False,0,8,3,40
False,0.0,0,False,1,8,3,65
False,0.0,0,False,4,4,3,93
False,1.0,0,False,2,10,3,55
False,1.0,1,False,4,6,4,149
False,3.0,0,False,1,0,3,4
False,0.0,0,False,4,5,3,32
False,0.0,1,False,2,5,4,20
True,0.0,0,False,4,0,1,3
False,0.0,1,False,4,11,4,34
False,1.0,1,False,3,8,3,33
False,1.0,0,False,4,8,1,234
True,0.0,0,False,3,0,1,0
False,0.0,0,False,4,11,4,136
False,0.0,0,False,2,4,3,54
False,0.0,0,False,3,4,4,9
False,1.0,0,False,2,6,3,82
False,1.0,0,False,3,5,3,37
False,1.0,0,False,4,5,3,40
False,0.0,0,False,3,6,4,30
False,1.0,1,False,4,5,1,36
False,1.0,0,False,3,6,3,34
True,0.0,0,False,0,8,1,9
False,0.0,0,False,3,6,3,3
False,0.0,0,False,4,5,3,71
False,1.0,0,False,1,5,3,30
False,0.0,0,False,3,8,1,17
True,0.0,0,False,1,5,1,1
False,0.0,0,False,3,5,4,113
False,1.0,1,False,3,6,3,9
False,0.0,0,False,1,4,3,24
False,1.0,0,False,2,8,3,16
False,1.0,0,False,1,13,3,54
False,1.0,0,False,2,13,3,62
False,1.0,1,False,3,6,4,104
False,1.0,0,False,4,11,3,106
False,1.0,1,False,2,0,4,10
False,1.0,0,False,4,11,3,126
False,0.0,0,False,2,4,1,128
True,0.0,0,True,0,0,3,40
False,0.0,0,False,2,4,4,36
False,1.0,1,False,2,5,4,24
False,0.0,0,False,3,8,4,8
False,0.0,0,False,2,8,3,105
False,0.0,0,False,2,5,3,24
False,0.0,0,False,2,0,4,0
True,1.0,0,False,0,8,1,440
False,0.0,1,False,1,11,3,8
False,0.0,1,False,2,8,1,24
False,1.0,0,False,4,13,1,70
False,1.0,0,False,3,0,3,7
False,0.0,0,False,3,5,3,48
False,1.0,0,False,3,6,1,18
False,1.0,0,False,3,11,1,74
False,0.0,1,False,2,11,5,67
False,0.0,0,False,3,11,4,62
False,1.0,0,False,3,11,3,19
False,0.0,0,False,4,11,4,58
False,0.0,0,False,2,11,4,33
False,1.0,0,False,1,8,3,16
False,1.0,0,False,2,10,3,107
False,1.0,0,False,4,11,3,44
False,1.0,0,False,4,11,3,60
False,1.0,0,False,3,11,3,45
False,1.0,1,False,4,11,1,31
True,0.0,0,False,0,0,4,1
False,1.0,0,False,4,11,3,168
True,0.0,0,False,0,5,1,5
False,1.0,0,False,4,11,3,204
False,0.0,1,False,1,8,3,29
False,0.0,0,False,4,8,3,31
False,1.0,0,False,4,8,3,139
False,1.0,0,False,3,8,3,127
False,0.0,0,False,1,11,4,3
False,1.0,0,False,4,11,3,24
False,1.0,0,False,4,11,3,42
False,0.0,0,False,1,0,1,5
False,0.0,0,False,2,0,4,139
False,1.0,0,False,3,6,3,253
False,0.0,0,False,4,6,3,170
False,3.0,0,False,2,8,3,21
False,0.0,0,False,2,11,3,59
False,0.0,0,False,2,0,1,117
False,0.0,0,False,1,13,1,5
True,0.0,0,False,0,0,3,20
False,0.0,0,False,4,12,3,36
False,1.0,0,False,4,11,3,38
False,0.0,0,False,2,6,3,95
False,3.0,0,False,2,11,4,33
False,0.0,0,False,0,8,5,24
False,1.0,0,False,2,8,3,20
False,0.0,0,False,2,6,1,17
False,1.0,0,False,3,11,3,5
False,0.0,0,False,2,8,3,46
False,0.0,0,False,3,8,4,119
False,0.0,1,False,2,11,1,14
False,0.0,0,False,2,11,3,17
True,0.0,0,False,0,0,1,4
False,0.0,0,False,1,8,3,16
False,0.0,0,False,1,6,4,25
False,1.0,0,False,4,11,3,108
True,0.0,0,False,0,0,1,3
True,0.0,0,False,0,4,1,3
True,0.0,0,False,0,11,1,106
False,0.0,0,False,3,5,4,39
False,0.0,0,False,2,5,1,43
False,1.0,0,False,3,4,3,164
False,0.0,0,False,3,11,3,8
False,1.0,0,False,3,6,1,4
False,0.0,0,False,3,12,3,44
True,0.0,0,False,0,5,1,3
False,0.0,0,False,1,12,3,51
False,0.0,0,False,1,12,3,51
False,0.0,0,False,2,5,1,6
True,1.0,0,False,0,0,1,40
False,1.0,1,False,2,6,3,11
True,0.0,0,False,0,11,1,4
False,1.0,0,False,4,0,3,88
False,0.0,0,False,4,0,1,39
False,0.0,0,False,3,0,1,7
False,1.0,1,False,4,0,1,150
False,1.0,0,False,4,11,3,162
False,0.0,0,False,2,6,3,6
True,0.0,0,False,0,0,1,16
False,0.0,0,False,2,6,4,53
False,0.0,0,False,4,8,1,33
True,0.0,0,True,0,0,1,40
True,0.0,0,False,0,6,1,14
False,1.0,0,False,2,8,3,9
False,1.0,0,False,2,8,3,9
False,1.0,1,False,3,8,3,47
False,1.0,0,False,4,5,3,21
False,0.0,0,False,3,0,1,67
False,0.0,0,False,0,8,4,3
False,0.0,0,False,2,8,4,23
True,0.0,0,False,0,5,1,64
False,1.0,0,False,3,5,3,134
False,1.0,0,False,0,11,1,105
False,0.0,0,False,4,6,3,184
False,1.0,0,False,4,8,3,117
False,0.0,0,False,2,0,3,115
False,3.0,1,False,3,8,1,142
False,1.0,0,False,2,8,4,131
False,0.0,0,False,3,0,1,229
False,1.0,0,False,4,11,3,100
False,0.0,0,False,2,4,3,91
False,0.0,0,False,2,4,3,154
False,0.0,0,False,2,8,4,227
False,0.0,0,False,2,5,3,23
False,0.0,0,False,2,5,3,7
False,1.0,0,False,4,8,3,32
False,1.0,1,False,2,5,3,106
False,1.0,0,False,2,6,3,182
True,0.0,0,False,0,0,1,1
True,0.0,0,False,0,0,1,40
False,1.0,0,False,2,5,1,20
False,0.0,0,False,2,8,1,9
False,0.0,0,False,2,5,1,37
False,1.0,0,False,4,0,4,38
False,0.0,0,False,1,5,4,19
True,0.0,0,True,0,0,1,40
False,0.0,0,False,2,6,3,19
False,0.0,0,False,2,8,4,27
False,1.0,0,False,4,5,3,187
False,0.0,0,False,3,8,3,28
False,0.0,0,False,4,5,1,43
False,0.0,0,False,1,0,3,45
False,0.0,0,False,3,0,4,51
False,0.0,0,False,2,5,1,49
False,0.0,0,False,3,0,3,180
False,1.0,0,False,3,8,1,22
False,0.0,0,False,3,11,1,6
False,1.0,0,False,3,8,3,36
False,0.0,0,False,0,5,4,2
False,1.0,1,False,4,11,3,80
False,0.0,0,False,4,6,4,52
False,1.0,0,False,2,5,3,10
True,0.0,0,False,0,5,1,58
False,0.0,0,False,2,8,3,10
False,1.0,0,False,2,8,3,82
False,0.0,0,False,2,13,3,20
False,0.0,0,False,0,12,4,0
False,1.0,0,False,4,11,4,52
False,0.0,0,False,1,5,4,31
False,0.0,1,False,1,5,3,66
False,1.0,1,False,2,8,3,61
False,1.0,0,False,3,6,3,127
False,1.0,0,False,4,11,3,101
False,0.0,0,False,2,11,3,46
False,0.0,0,False,2,8,4,49
False,0.0,0,False,0,5,1,9
False,1.0,0,False,4,8,3,49
False,0.0,0,False,2,6,1,15
False,0.0,0,False,2,5,1,19
False,1.0,0,False,3,8,3,42
False,1.0,1,False,3,4,3,36
False,1.0,0,False,3,4,3,102
False,1.0,1,False,4,6,3,223
False,0.0,0,False,3,8,3,30
False,1.0,0,False,3,11,3,52
False,0.0,0,False,2,0,4,29
False,1.0,0,False,3,6,1,88
False,0.0,0,False,3,0,3,87
False,0.0,0,False,4,6,3,8
False,1.0,0,False,1,8,1,11
False,0.0,0,False,1,11,1,43
False,0.0,0,False,1,8,4,40
False,1.0,0,False,4,5,3,58
False,0.0,1,False,1,6,1,106
False,1.0,0,False,4,11,4,95
False,0.0,0,False,1,0,3,78
False,0.0,0,False,4,5,3,53
False,1.0,0,False,3,12,3,21
False,1.0,0,False,2,8,3,82
False,1.0,0,False,3,0,1,32
False,1.0,0,False,3,8,4,16
False,0.0,0,False,4,0,1,23
False,1.0,0,False,4,7,3,20
False,1.0,0,False,4,8,4,53
False,1.0,0,False,4,0,3,45
False,0.0,0,False,1,4,1,152
False,1.0,0,False,2,0,4,37
False,1.0,0,False,4,0,3,106
False,0.0,0,False,3,0,3,19
False,1.0,1,False,1,8,3,35
False,0.0,0,False,1,11,3,68
False,1.0,1,False,1,6,3,2
True,0.0,0,False,0,0,1,1
False,0.0,0,False,2,0,3,35
False,0.0,1,False,3,5,3,75
False,1.0,1,False,3,5,4,61
False,0.0,1,False,1,5,3,40
False,1.0,0,False,3,8,3,38
False,1.0,0,False,4,8,1,48
False,0.0,0,False,2,6,1,46
False,0.0,0,False,4,0,4,39
False,1.0,0,False,1,4,4,31
False,1.0,0,False,0,0,1,64
False,1.0,0,False,1,6,3,44
False,0.0,0,False,2,6,1,113
False,0.0,0,False,2,0,4,24
False,0.0,0,False,1,11,1,142
False,1.0,0,False,4,8,3,47
False,0.0,0,False,2,6,1,79
False,0.0,0,False,3,0,1,94
False,1.0,1,False,4,5,3,21
False,1.0,0,False,3,4,1,29
False,3.0,0,False,1,12,3,63
False,0.0,0,False,3,8,3,48
False,0.0,1,False,1,12,1,27
False,1.0,0,False,1,8,3,119
False,0.0,0,False,3,8,3,38
False,0.0,0,False,1,0,4,23
False,0.0,0,False,4,8,4,27
False,1.0,0,False,4,5,3,71
False,1.0,0,False,2,11,4,59
False,0.0,0,False,2,12,3,65
False,1.0,0,False,4,0,1,51
False,0.0,0,False,3,0,3,46
False,1.0,0,False,4,6,4,97
False,1.0,0,False,4,0,3,91
False,0.0,0,False,2,0,1,25
True,0.0,0,False,0,0,1,2
False,1.0,0,False,4,5,3,114
False,0.0,0,False,2,0,3,36
False,0.0,0,False,4,6,4,95
False,0.0,0,False,4,5,4,124
False,0.0,0,False,3,5,3,48
False,0.0,0,False,1,6,3,19
False,0.0,0,False,2,11,1,4
False,1.0,0,False,1,0,1,73
False,1.0,0,False,2,8,3,48
False,1.0,0,False,2,0,4,51
False,0.0,0,False,2,8,1,11
False,0.0,0,False,3,8,1,38
False,0.0,0,False,3,0,3,78
False,1.0,0,False,4,11,3,97
False,1.0,0,False,1,5,4,42
False,1.0,0,False,3,8,4,8
False,0.0,1,False,4,4,4,43
False,1.0,0,False,4,5,1,46
False,0.0,0,False,2,0,1,18
False,0.0,0,False,2,4,1,4
False,1.0,0,False,2,11,3,66
False,3.0,1,False,3,6,1,80
True,0.0,0,False,0,5,1,22
True,0.0,0,False,0,5,1,2
False,0.0,0,False,2,6,1,44
False,1.0,0,False,3,0,1,16
False,1.0,0,False,1,5,3,9
True,0.0,0,False,0,0,4,40
False,1.0,0,False,2,0,4,5
False,1.0,0,False,1,5,3,47
False,0.0,0,False,1,0,3,30
False,0.0,1,False,1,8,4,102
False,0.0,0,False,0,11,3,54
False,1.0,0,False,4,5,3,79
True,0.0,0,False,0,5,1,3
False,0.0,0,False,2,0,1,21
False,0.0,0,False,1,11,1,88
False,0.0,0,False,1,5,3,14
False,0.0,1,False,2,8,3,22
False,0.0,0,False,3,8,1,28
False,1.0,0,False,4,0,3,62
True,0.0,0,False,0,0,1,0
False,0.0,0,False,2,8,1,22
False,0.0,0,False,1,0,3,47
False,1.0,0,False,2,11,4,22
False,3.0,0,False,2,6,3,82
False,0.0,0,False,1,12,1,14
False,0.0,0,False,1,12,3,30
True,1.0,0,False,0,11,1,7
False,0.0,0,False,4,4,1,41
False,1.0,0,False,3,8,3,23
False,1.0,0,False,4,11,4,73
False,0.0,0,False,2,5,1,6
False,1.0,0,False,3,5,1,31
False,0.0,0,False,2,0,3,72
False,0.0,0,False,2,8,3,44
False,0.0,0,False,2,0,1,75
False,1.0,0,False,3,5,3,120
False,0.0,0,False,1,5,3,9
False,0.0,1,False,2,8,4,37
False,1.0,1,False,3,6,3,34
True,0.0,0,False,0,0,1,5
False,0.0,0,False,3,0,3,35
False,0.0,1,False,2,6,3,10
False,1.0,0,False,3,12,3,7
False,0.0,0,False,3,0,1,14
False,0.0,0,False,4,4,3,20
False,0.0,0,False,3,0,4,52
False,0.0,0,False,2,0,1,52
False,1.0,0,False,4,11,3,58
False,0.0,0,False,4,0,1,33
False,0.0,1,False,4,0,4,13
True,0.0,0,False,0,6,1,3
False,0.0,0,False,2,0,3,39
False,0.0,0,False,3,0,4,47
False,1.0,0,False,2,5,3,48
False,1.0,0,False,2,0,3,33
False,0.0,0,False,2,8,4,34
True,0.0,0,False,0,8,1,1
False,1.0,0,False,2,8,1,14
False,1.0,0,False,2,11,1,29
False,0.0,0,False,2,0,1,31
False,0.0,0,False,3,0,4,5
False,0.0,0,False,3,5,3,17
True,0.0,0,False,0,0,1,1
False,1.0,0,False,2,8,3,20
False,0.0,0,False,2,0,1,6
True,0.0,0,False,0,0,1,-1
False,1.0,0,False,1,11,3,14
False,0.0,0,False,1,5,3,4
False,1.0,0,False,3,8,3,20
False,0.0,0,False,4,4,4,19
False,0.0,0,False,2,11,1,66
False,0.0,0,False,3,8,4,14
False,0.0,0,False,2,8,4,19
False,1.0,0,False,2,12,3,1
True,0.0,0,False,0,0,3,0
True,0.0,0,False,0,0,1,2
True,4.0,0,False,0,6,3,23
False,1.0,0,False,4,11,3,196
False,1.0,0,False,4,5,3,225
False,1.0,0,False,2,0,3,98
False,1.0,1,False,4,6,3,88
False,1.0,0,False,3,0,3,45
False,0.0,0,False,2,5,3,38
False,1.0,0,False,2,8,3,15
True,0.0,0,False,0,0,1,40
True,0.0,0,False,0,0,1,3
False,0.0,1,False,1,5,4,17
False,0.0,0,False,3,6,3,12
False,0.0,0,False,4,0,1,21
False,1.0,0,False,3,11,3,60
False,0.0,0,False,4,6,1,6
False,0.0,0,False,0,6,3,0
False,0.0,0,False,1,8,3,19
False,1.0,0,False,2,0,3,12
False,1.0,0,False,4,0,3,56
False,1.0,0,False,2,8,3,34
False,1.0,0,False,2,11,4,35
False,0.0,1,False,2,11,3,23
False,1.0,0,False,4,6,3,81
False,1.0,0,False,4,0,3,39
False,0.0,0,False,3,5,3,98
False,1.0,1,False,3,5,3,70
False,1.0,1,False,2,5,3,64
False,0.0,1,False,1,13,1,21
False,1.0,0,False,4,11,1,33
True,0.0,0,False,0,0,3,25
False,0.0,0,False,2,10,4,40
True,0.0,0,False,3,11,3,0
False,0.0,0,False,1,6,3,29
False,0.0,0,False,1,11,3,18
False,1.0,0,False,3,6,3,30
False,0.0,0,False,2,6,3,102
False,0.0,0,False,2,0,3,15
False,0.0,0,False,3,11,3,24
True,0.0,0,False,0,11,3,4
False,1.0,0,False,4,0,4,23
False,0.0,0,False,3,11,1,17
False,0.0,0,False,4,8,3,35
False,1.0,0,False,4,8,3,17
False,1.0,0,False,2,8,3,17
False,0.0,0,False,3,5,3,159
False,0.0,0,False,0,8,3,6
False,1.0,0,False,4,11,1,46
