,fraud,delivery_method,fb_published,ticket_type_length,gross_profits_dummie,channels,user_type,sale_duration2
695,False,1.0,1,False,2,12,3,112
696,False,1.0,1,False,1,12,3,117
697,True,0.0,0,False,0,5,1,1
698,False,1.0,0,False,2,8,3,68
699,False,0.0,0,False,2,0,4,0
700,False,0.0,0,False,3,11,3,23
701,False,1.0,0,False,3,11,1,61
702,False,0.0,1,False,2,8,3,43
703,False,1.0,0,False,4,8,3,40
704,False,1.0,0,False,1,8,3,0
705,False,1.0,0,False,2,8,1,41
706,False,1.0,0,False,3,0,3,41
707,False,1.0,0,False,4,0,3,24
708,False,0.0,1,False,1,11,3,72
709,False,0.0,1,False,2,11,3,100
710,False,0.0,0,False,4,4,4,9
711,False,0.0,0,False,3,0,4,12
712,False,0.0,0,False,2,5,4,29
713,False,0.0,0,False,4,12,4,83
714,False,0.0,1,False,1,6,3,9
715,False,1.0,0,False,4,8,4,0
716,False,0.0,0,False,1,5,3,46
717,False,1.0,0,False,2,8,3,36
718,False,1.0,0,False,2,8,3,56
719,False,0.0,0,False,3,12,3,28
720,False,3.0,1,False,4,12,3,8
721,False,0.0,0,False,4,5,3,41
722,False,1.0,0,False,4,4,1,52
723,False,1.0,0,False,2,0,3,30
724,False,0.0,0,False,3,5,3,28
725,False,1.0,0,False,4,11,4,165
726,False,0.0,0,False,2,0,4,0
727,False,1.0,0,False,4,0,3,71
728,False,0.0,0,False,0,8,1,27
729,False,0.0,0,False,3,5,4,35
730,False,1.0,0,False,4,6,3,227
731,False,0.0,0,False,3,12,1,13
732,False,1.0,0,False,2,6,1,23
733,False,1.0,0,False,2,6,3,28
734,False,1.0,1,False,3,11,4,83
735,False,1.0,0,False,4,5,3,19
736,True,0.0,0,False,0,11,1,10
737,True,0.0,0,False,2,0,1,0
738,False,1.0,0,False,1,5,1,39
739,False,0.0,0,False,1,11,5,22
740,False,0.0,0,False,2,0,1,21
741,False,0.0,0,False,4,6,3,29
742,False,0.0,0,False,2,8,3,20
743,False,1.0,0,False,3,8,3,47
744,True,0.0,0,False,0,10,1,2
745,False,0.0,1,False,2,5,3,31
746,False,0.0,0,False,3,8,3,14
747,False,0.0,0,False,1,6,1,78
748,False,0.0,0,False,2,8,3,26
749,True,0.0,0,True,0,5,1,3
750,False,0.0,0,False,3,5,4,22
751,False,1.0,0,False,4,4,3,12
752,False,1.0,0,False,3,0,4,35
753,False,1.0,0,False,3,11,4,35
754,False,1.0,0,False,4,11,4,16
755,True,0.0,0,False,0,8,4,4
756,False,1.0,0,False,3,6,3,55
757,False,1.0,0,False,2,8,4,59
758,False,0.0,1,False,4,6,3,62
759,False,0.0,1,False,3,13,3,39
760,False,1.0,1,False,3,8,3,51
761,False,1.0,1,False,2,6,3,14
762,False,0.0,0,False,1,8,1,134
763,False,1.0,0,False,2,5,4,130
764,False,1.0,0,False,1,5,4,65
765,False,0.0,0,False,2,6,1,25
766,False,0.0,0,False,4,11,3,72
767,False,0.0,0,False,4,5,1,22
768,False,0.0,0,False,3,6,1,25
769,False,0.0,0,False,2,6,1,21
770,True,0.0,0,False,0,5,1,40
771,True,0.0,0,False,0,8,1,4
772,True,0.0,0,False,0,0,1,1
773,False,1.0,1,False,0,8,3,23
774,False,0.0,0,False,3,0,1,28
775,False,0.0,0,False,1,8,4,23
776,False,1.0,0,False,2,8,3,39
777,False,0.0,0,False,0,5,3,22
778,False,1.0,0,False,3,12,4,63
779,False,0.0,0,False,3,5,4,18
780,False,0.0,0,False,4,0,3,0
781,False,0.0,0,False,1,8,4,13
782,True,0.0,0,False,0,8,1,1
783,False,0.0,1,False,1,8,4,41
784,False,0.0,0,False,4,6,1,40
785,False,0.0,0,False,3,0,3,21
786,False,1.0,0,False,2,11,4,11
787,False,1.0,0,False,4,6,3,52
788,False,1.0,1,False,4,11,1,93
789,False,0.0,0,False,2,13,3,128
790,False,1.0,0,False,3,8,3,42
791,False,0.0,0,False,0,8,3,16
792,False,1.0,0,False,2,8,4,100
793,False,0.0,0,False,4,8,3,81
794,False,1.0,0,False,2,8,4,70
795,False,1.0,0,False,1,0,3,124
796,False,1.0,0,False,4,5,3,55
797,False,1.0,0,False,4,10,3,69
798,False,0.0,0,False,2,8,1,16
799,False,0.0,0,False,3,8,4,34
800,False,1.0,0,False,3,0,3,43
801,True,0.0,0,False,0,0,1,0
802,False,1.0,0,False,3,8,3,12
803,False,0.0,0,False,3,0,3,1
804,False,1.0,0,False,3,5,3,40
805,False,0.0,1,False,3,11,3,45
806,False,0.0,1,False,1,8,4,31
807,True,0.0,0,False,0,12,1,4
808,True,0.0,0,False,0,8,3,36
809,False,1.0,0,False,3,5,3,133
810,False,0.0,0,False,2,0,1,7
811,False,0.0,0,False,3,0,3,87
812,False,1.0,0,False,4,5,3,68
813,False,0.0,0,False,2,0,1,42
814,False,0.0,0,False,1,12,1,74
815,False,0.0,0,False,3,6,3,11
816,False,0.0,1,False,4,4,4,73
817,False,1.0,1,False,3,8,3,98
818,False,1.0,0,False,4,5,3,89
819,False,1.0,1,False,4,11,4,156
820,False,0.0,0,False,3,8,4,22
821,False,1.0,0,False,4,8,3,138
822,False,0.0,0,False,3,6,1,39
823,False,1.0,0,False,3,8,3,17
824,True,0.0,0,False,1,0,1,1
825,True,0.0,0,False,0,0,1,72
826,False,0.0,1,False,2,11,3,48
827,False,1.0,0,False,2,8,3,31
828,False,0.0,0,False,2,5,3,5
829,False,0.0,0,False,1,0,3,46
830,False,0.0,1,False,1,5,1,50
831,False,0.0,0,False,2,5,4,26
832,False,0.0,0,False,4,8,3,116
833,False,1.0,0,False,3,0,4,37
834,False,0.0,0,False,2,11,1,59
835,False,0.0,0,True,0,0,3,40
836,False,0.0,0,False,3,11,1,60
837,False,0.0,0,False,3,0,3,40
838,False,1.0,0,False,3,10,1,137
839,False,0.0,0,False,1,5,1,59
840,False,0.0,0,False,1,0,1,27
841,False,1.0,1,False,3,5,3,67
842,False,0.0,0,False,1,0,3,40
843,False,0.0,0,False,3,11,4,76
844,False,0.0,0,False,4,8,3,37
845,False,0.0,0,False,3,0,4,3
846,False,1.0,0,False,2,8,3,42
847,False,0.0,0,False,1,11,4,13
848,False,0.0,0,False,0,0,3,110
849,False,1.0,0,False,3,8,4,35
850,False,1.0,1,False,2,8,1,52
851,False,1.0,0,False,3,8,3,24
852,True,0.0,0,True,0,0,1,41
853,False,1.0,0,False,2,11,3,4
854,False,1.0,1,False,3,5,3,157
855,False,0.0,0,False,2,8,1,47
856,False,1.0,0,False,2,0,3,30
857,False,1.0,0,False,4,11,3,46
858,False,1.0,0,False,4,4,1,26
859,False,1.0,0,False,1,8,3,22
860,True,0.0,0,False,0,0,1,5
861,False,1.0,0,False,2,10,1,28
862,False,0.0,0,False,1,11,1,57
863,False,1.0,0,False,3,8,3,63
864,False,0.0,0,False,3,11,4,30
865,False,0.0,0,False,2,8,1,128
866,False,0.0,0,False,2,4,3,14
867,False,0.0,0,False,2,5,3,17
868,False,0.0,0,False,3,4,3,40
869,False,0.0,0,False,2,5,1,27
870,False,1.0,0,False,1,5,1,20
871,False,0.0,0,False,0,0,4,3
872,False,0.0,0,False,1,6,4,50
873,True,0.0,0,False,0,10,1,6
874,False,0.0,0,False,2,4,1,22
875,False,0.0,0,False,2,5,4,42
876,False,1.0,0,False,1,8,1,6
877,True,0.0,0,False,0,0,3,3
878,False,0.0,0,False,3,8,1,105
879,False,3.0,0,False,1,8,1,12
880,False,0.0,0,False,2,11,4,155
881,False,0.0,0,False,2,8,3,25
882,False,0.0,0,False,2,6,4,0
883,False,1.0,0,False,3,13,3,95
884,False,1.0,0,False,2,13,3,116
885,False,0.0,0,False,1,0,1,51
886,False,0.0,0,False,3,0,3,8
887,False,0.0,0,False,2,6,3,53
888,False,0.0,0,False,3,12,1,98
889,False,1.0,0,False,4,0,3,91
890,False,0.0,0,False,2,6,1,65
891,False,0.0,0,False,3,11,3,84
892,False,1.0,0,False,4,6,3,141
893,False,0.0,0,False,1,5,1,8
894,False,0.0,0,False,2,5,4,15
895,False,0.0,0,False,2,0,1,2
896,False,1.0,0,False,4,11,4,88
897,False,0.0,0,False,1,0,3,46
898,False,1.0,0,False,4,5,3,113
899,False,0.0,0,False,3,8,4,52
900,False,0.0,0,False,1,11,4,30
901,False,1.0,0,False,4,12,4,38
902,False,1.0,0,False,2,6,3,83
903,False,1.0,1,False,3,8,4,12
904,False,0.0,0,False,3,0,3,11
905,False,0.0,0,False,3,5,1,147
906,False,0.0,0,False,1,11,1,26
907,False,1.0,0,False,1,11,3,54
908,False,1.0,1,False,2,11,3,21
909,False,0.0,0,False,2,11,4,39
910,False,1.0,0,False,4,11,3,112
911,False,1.0,1,False,2,0,3,38
912,False,1.0,0,False,1,0,3,3
913,False,0.0,0,False,1,5,1,29
914,False,0.0,0,False,1,10,4,29
915,False,0.0,0,False,3,8,3,61
916,False,0.0,0,False,1,0,3,99
917,False,1.0,0,False,3,8,4,14
918,True,0.0,0,False,0,0,1,0
919,False,0.0,0,False,1,0,3,24
920,False,0.0,0,False,2,0,3,80
921,False,0.0,1,False,0,5,3,59
922,False,0.0,0,False,1,0,3,19
923,False,0.0,0,False,1,5,1,30
924,False,0.0,0,False,2,6,3,29
925,False,1.0,0,False,4,5,1,49
926,False,0.0,0,False,2,13,3,41
927,False,0.0,0,False,2,6,3,30
928,False,0.0,0,False,4,8,3,57
929,False,1.0,1,False,4,5,3,100
930,True,0.0,0,True,0,0,3,40
931,False,0.0,0,False,3,0,4,22
932,False,0.0,0,False,4,8,4,63
933,False,1.0,0,False,4,0,3,109
934,False,0.0,0,False,4,0,3,12
935,False,1.0,1,False,4,9,3,95
936,False,0.0,0,False,2,8,1,43
937,False,3.0,0,False,2,6,3,45
938,False,3.0,0,False,1,6,3,87
939,False,1.0,0,False,2,0,4,37
940,False,1.0,0,False,3,4,3,41
941,False,0.0,0,False,2,8,3,28
942,False,1.0,1,False,2,11,3,12
943,False,1.0,0,False,2,12,3,88
944,False,0.0,0,False,2,6,1,73
945,False,0.0,0,False,3,8,3,32
946,False,0.0,0,False,2,5,4,28
947,False,0.0,0,False,2,0,1,34
948,False,1.0,0,False,3,8,3,50
949,False,0.0,0,False,3,0,3,31
950,False,0.0,0,False,1,0,3,9
951,False,3.0,0,False,2,8,1,9
952,False,0.0,0,False,1,0,3,10
953,False,1.0,1,False,4,6,3,30
954,False,0.0,0,False,4,8,3,39
955,False,1.0,0,False,4,0,1,47
956,False,0.0,1,False,4,0,3,23
957,False,0.0,0,False,2,0,4,23
958,True,0.0,0,False,0,6,1,40
959,False,0.0,0,False,3,13,3,55
960,False,0.0,0,False,1,8,1,39
961,False,1.0,0,False,2,5,4,100
962,False,0.0,0,False,2,8,1,65
963,False,0.0,0,False,3,0,3,11
964,True,0.0,0,False,0,0,1,-19
965,False,1.0,0,False,4,11,1,45
966,False,1.0,0,False,3,8,3,0
967,False,0.0,0,False,1,8,3,44
968,False,0.0,0,False,2,5,3,46
969,False,0.0,0,False,2,0,3,14
970,False,0.0,1,False,3,0,4,40
971,True,0.0,0,False,0,0,3,1
972,False,1.0,0,False,3,4,1,17
973,False,0.0,0,False,0,0,3,2
974,False,1.0,1,False,3,9,3,62
975,False,0.0,0,False,2,5,1,29
976,False,0.0,0,False,0,0,3,17
977,False,0.0,0,False,1,0,1,3
978,False,0.0,0,False,1,5,4,19
979,False,0.0,1,False,2,6,3,6
980,False,0.0,0,False,2,0,3,33
981,False,1.0,0,False,2,0,3,19
982,False,1.0,0,False,3,5,4,46
983,False,0.0,0,False,2,8,4,26
984,False,0.0,1,False,1,0,4,22
985,False,1.0,0,False,2,8,4,22
986,False,0.0,0,False,4,0,4,16
987,False,1.0,0,False,3,8,1,10
988,False,0.0,0,False,2,0,1,13
989,False,0.0,0,False,3,12,4,23
990,True,0.0,0,False,0,0,1,0
991,True,1.0,0,False,0,0,1,5
992,False,1.0,0,False,3,0,3,9
993,False,1.0,0,False,3,6,3,38
994,False,1.0,0,False,4,0,3,23
995,True,0.0,0,False,0,0,3,1
996,True,0.0,0,False,0,0,1,0
997,True,0.0,0,False,0,5,1,3
998,False,0.0,1,False,3,8,3,4
999,True,0.0,0,False,0,0,4,3
1000,False,0.0,0,False,3,6,4,6
1001,False,1.0,0,False,4,11,3,241
1002,False,1.0,0,False,2,8,3,52
1003,False,1.0,1,False,3,5,4,47
1004,False,1.0,0,False,2,5,3,84
1005,False,1.0,0,False,3,5,3,49
1006,False,1.0,0,False,4,8,3,47
1007,False,1.0,0,False,4,8,3,47
1008,True,0.0,0,False,4,8,1,207
1009,False,0.0,1,False,2,8,1,91
1010,False,0.0,0,False,3,8,4,138
1011,True,0.0,0,False,3,8,1,1
1012,False,0.0,0,False,3,8,3,28
1013,False,1.0,0,False,4,0,4,36
1014,False,1.0,0,False,4,8,1,45
1015,False,0.0,1,False,4,6,3,45
1016,False,0.0,0,False,4,11,4,53
1017,False,1.0,1,False,2,8,3,59
1018,False,1.0,1,False,4,11,4,118
1019,False,0.0,1,False,4,6,3,24
1020,False,0.0,0,False,1,6,3,4
1021,False,0.0,0,False,1,8,3,12
1022,False,0.0,0,False,1,5,3,28
1023,False,1.0,0,False,2,5,3,63
1024,False,0.0,0,False,2,6,3,28
1025,False,1.0,0,False,3,6,1,31
1026,True,0.0,0,False,0,0,3,24
1027,False,1.0,0,False,3,12,1,255
1028,False,0.0,0,False,3,5,1,31
1029,False,0.0,0,False,3,5,1,23
1030,False,0.0,1,False,3,8,3,27
1031,False,1.0,0,False,2,0,3,101
1032,False,0.0,1,False,3,5,4,25
1033,False,1.0,1,False,1,11,3,36
1034,True,0.0,0,False,0,5,1,2
1035,False,0.0,0,False,1,5,4,30
1036,False,0.0,0,False,2,8,3,31
1037,False,0.0,0,False,1,12,3,26
1038,False,0.0,0,False,3,5,3,5
1039,False,0.0,0,False,2,11,1,7
1040,True,0.0,0,False,0,11,3,0
1041,True,0.0,0,False,0,11,1,1
1042,False,1.0,0,False,4,11,3,145
1043,False,1.0,0,False,2,5,3,30
1044,False,0.0,0,False,1,13,3,69
1045,False,0.0,1,False,2,11,3,11
1046,False,0.0,0,False,3,8,3,32
1047,False,1.0,0,False,3,8,3,71
1048,False,0.0,0,False,3,5,3,15
1049,False,0.0,0,False,3,0,4,18
1050,False,0.0,0,False,1,12,3,0
1051,False,1.0,0,False,2,11,3,14
1052,False,0.0,0,False,2,0,3,43
1053,True,0.0,0,False,0,13,1,1
1054,False,1.0,0,False,4,8,3,83
1055,False,1.0,0,False,4,11,3,111
1056,False,1.0,0,False,4,0,3,61
1057,False,0.0,1,False,3,5,3,112
1058,False,1.0,0,False,4,11,1,169
1059,False,0.0,0,False,3,8,1,35
1060,False,1.0,0,False,2,8,3,22
1061,False,0.0,0,False,3,5,4,29
1062,False,1.0,0,False,3,6,3,26
1063,False,0.0,0,False,0,11,4,77
1064,False,0.0,0,False,4,11,1,38
1065,False,1.0,0,False,2,11,3,17
1066,False,0.0,1,False,0,6,1,13
1067,False,1.0,0,False,3,6,4,58
1068,False,0.0,0,False,3,6,4,65
1069,False,0.0,0,False,2,12,1,44
1070,False,1.0,0,False,3,8,3,60
1071,False,0.0,0,False,4,6,3,32
1072,False,0.0,0,False,4,11,3,62
1073,False,0.0,0,False,3,0,3,41
1074,False,0.0,1,False,3,6,4,50
1075,False,0.0,0,False,3,8,3,11
1076,False,1.0,0,False,4,11,3,73
1077,False,0.0,0,False,3,12,3,142
1078,False,0.0,0,False,2,8,3,15
1079,False,0.0,0,False,1,11,1,19
1080,False,1.0,1,False,2,8,3,92
1081,False,0.0,0,False,2,11,4,35
1082,True,0.0,0,False,0,8,1,1
1083,False,0.0,0,False,3,5,1,13
1084,False,0.0,0,False,4,13,1,33
1085,False,0.0,0,False,2,11,3,40
1086,False,0.0,0,False,2,8,4,14
1087,False,0.0,1,False,1,12,3,94
1088,False,0.0,0,False,1,8,3,103
1089,False,0.0,0,False,1,5,3,8
1090,False,0.0,0,False,1,8,1,5
1091,False,0.0,1,False,1,0,3,30
1092,False,0.0,0,False,3,12,4,22
1093,False,1.0,0,False,4,6,3,44
1094,False,1.0,1,False,1,5,4,25
1095,False,0.0,1,False,2,11,3,45
1096,True,0.0,0,False,1,0,3,1
1097,False,1.0,0,False,3,8,3,42
1098,False,0.0,0,False,3,11,4,47
1099,False,1.0,1,False,0,11,1,315
1100,False,1.0,0,False,2,11,3,53
1101,False,0.0,0,False,1,11,1,582
1102,True,0.0,0,False,2,0,4,41
1103,False,0.0,0,False,2,6,3,1
1104,False,1.0,1,False,2,8,3,33
1105,False,0.0,0,False,3,5,4,63
1106,True,0.0,0,False,0,0,1,4
1107,False,0.0,0,False,2,8,4,21
1108,False,1.0,1,False,4,11,3,59
1109,False,0.0,0,False,1,6,3,16
1110,True,0.0,0,False,0,0,1,1
1111,False,1.0,1,False,2,8,4,49
1112,False,0.0,1,False,3,6,1,13
1113,False,0.0,0,False,3,0,3,34
1114,False,0.0,0,False,4,5,4,14
1115,False,0.0,0,False,4,0,3,30
1116,False,0.0,0,False,3,5,3,10
1117,False,1.0,0,False,3,5,3,36
1118,False,0.0,0,False,3,11,4,7
1119,False,1.0,0,False,2,8,3,29
1120,False,0.0,0,False,1,11,3,52
1121,True,0.0,0,False,3,6,3,2
1122,True,0.0,0,False,0,0,1,1
1123,False,1.0,0,False,1,11,3,460
1124,False,0.0,0,False,3,13,1,42
1125,False,0.0,0,False,1,8,1,33
1126,False,0.0,0,False,4,11,4,42
1127,False,1.0,0,False,1,0,4,36
1128,False,3.0,0,False,2,6,3,16
1129,False,0.0,0,False,2,8,3,32
1130,False,0.0,0,False,3,12,4,29
1131,False,1.0,1,False,4,5,3,49
1132,False,1.0,0,False,3,0,4,51
1133,False,1.0,0,False,4,11,3,11
1134,False,0.0,0,False,4,8,1,14
1135,False,1.0,0,False,3,8,3,28
1136,False,1.0,1,False,0,11,3,17
1137,False,0.0,0,False,4,11,1,59
1138,False,0.0,0,False,4,11,4,68
1139,False,0.0,0,False,0,8,3,40
1140,False,0.0,0,False,1,8,3,65
1141,False,0.0,0,False,4,4,3,93
1142,False,1.0,0,False,2,10,3,55
1143,False,1.0,1,False,4,6,4,149
1144,False,3.0,0,False,1,0,3,4
1145,False,0.0,0,False,4,5,3,32
1146,False,0.0,1,False,2,5,4,20
1147,True,0.0,0,False,4,0,1,3
1148,False,0.0,1,False,4,11,4,34
1149,False,1.0,1,False,3,8,3,33
1150,False,1.0,0,False,4,8,1,234
1151,True,0.0,0,False,3,0,1,0
1152,False,0.0,0,False,4,11,4,136
1153,False,0.0,0,False,2,4,3,54
1154,False,0.0,0,False,3,4,4,9
1155,False,1.0,0,False,2,6,3,82
1156,False,1.0,0,False,3,5,3,37
1157,False,1.0,0,False,4,5,3,40
1158,False,0.0,0,False,3,6,4,30
1159,False,1.0,1,False,4,5,1,36
1160,False,1.0,0,False,3,6,3,34
1161,True,0.0,0,False,0,8,1,9
1162,False,0.0,0,False,3,6,3,3
1163,False,0.0,0,False,4,5,3,71
1164,False,1.0,0,False,1,5,3,30
1165,False,0.0,0,False,3,8,1,17
1166,True,0.0,0,False,1,5,1,1
1167,False,0.0,0,False,3,5,4,113
1168,False,1.0,1,False,3,6,3,9
1169,False,0.0,0,False,1,4,3,24
1170,False,1.0,0,False,2,8,3,16
1171,False,1.0,0,False,1,13,3,54
1172,False,1.0,0,False,2,13,3,62
1173,False,1.0,1,False,3,6,4,104
1174,False,1.0,0,False,4,11,3,106
1175,False,1.0,1,False,2,0,4,10
1176,False,1.0,0,False,4,11,3,126
1177,False,0.0,0,False,2,4,1,128
1178,True,0.0,0,True,0,0,3,40
1179,False,0.0,0,False,2,4,4,36
1180,False,1.0,1,False,2,5,4,24
1181,False,0.0,0,False,3,8,4,8
1182,False,0.0,0,False,2,8,3,105
1183,False,0.0,0,False,2,5,3,24
1184,False,0.0,0,False,2,0,4,0
1185,True,1.0,0,False,0,8,1,440
1186,False,0.0,1,False,1,11,3,8
1187,False,0.0,1,False,2,8,1,24
1188,False,1.0,0,False,4,13,1,70
1189,False,1.0,0,False,3,0,3,7
1190,False,0.0,0,False,3,5,3,48
1191,False,1.0,0,False,3,6,1,18
1192,False,1.0,0,False,3,11,1,74
1193,False,0.0,1,False,2,11,5,67
1194,False,0.0,0,False,3,11,4,62
1195,False,1.0,0,False,3,11,3,19
1196,False,0.0,0,False,4,11,4,58
1197,False,0.0,0,False,2,11,4,33
1198,False,1.0,0,False,1,8,3,16
1199,False,1.0,0,False,2,10,3,107
1200,False,1.0,0,False,4,11,3,44
1201,False,1.0,0,False,4,11,3,60
1202,False,1.0,0,False,3,11,3,45
1203,False,1.0,1,False,4,11,1,31
1204,True,0.0,0,False,0,0,4,1
1205,False,1.0,0,False,4,11,3,168
1206,True,0.0,0,False,0,5,1,5
1207,False,1.0,0,False,4,11,3,204
1208,False,0.0,1,False,1,8,3,29
1209,False,0.0,0,False,4,8,3,31
1210,False,1.0,0,False,4,8,3,139
1211,False,1.0,0,False,3,8,3,127
1212,False,0.0,0,False,1,11,4,3
1213,False,1.0,0,False,4,11,3,24
1214,False,1.0,0,False,4,11,3,42
1215,False,0.0,0,False,1,0,1,5
1216,False,0.0,0,False,2,0,4,139
1217,False,1.0,0,False,3,6,3,253
1218,False,0.0,0,False,4,6,3,170
1219,False,3.0,0,False,2,8,3,21
1220,False,0.0,0,False,2,11,3,59
1221,False,0.0,0,False,2,0,1,117
1222,False,0.0,0,False,1,13,1,5
1223,True,0.0,0,False,0,0,3,20
1224,False,0.0,0,False,4,12,3,36
1225,False,1.0,0,False,4,11,3,38
1226,False,0.0,0,False,2,6,3,95
1227,False,3.0,0,False,2,11,4,33
1228,False,0.0,0,False,0,8,5,24
1229,False,1.0,0,False,2,8,3,20
1230,False,0.0,0,False,2,6,1,17
1231,False,1.0,0,False,3,11,3,5
1232,False,0.0,0,False,2,8,3,46
1233,False,0.0,0,False,3,8,4,119
1234,False,0.0,1,False,2,11,1,14
1235,False,0.0,0,False,2,11,3,17
1236,True,0.0,0,False,0,0,1,4
1237,False,0.0,0,False,1,8,3,16
1238,False,0.0,0,False,1,6,4,25
1239,False,1.0,0,False,4,11,3,108
1240,True,0.0,0,False,0,0,1,3
1241,True,0.0,0,False,0,4,1,3
1242,True,0.0,0,False,0,11,1,106
1243,False,0.0,0,False,3,5,4,39
1244,False,0.0,0,False,2,5,1,43
1245,False,1.0,0,False,3,4,3,164
1246,False,0.0,0,False,3,11,3,8
1247,False,1.0,0,False,3,6,1,4
1248,False,0.0,0,False,3,12,3,44
1249,True,0.0,0,False,0,5,1,3
1250,False,0.0,0,False,1,12,3,51
1251,False,0.0,0,False,1,12,3,51
1252,False,0.0,0,False,2,5,1,6
1253,True,1.0,0,False,0,0,1,40
1254,False,1.0,1,False,2,6,3,11
1255,True,0.0,0,False,0,11,1,4
1256,False,1.0,0,False,4,0,3,88
1257,False,0.0,0,False,4,0,1,39
1258,False,0.0,0,False,3,0,1,7
1259,False,1.0,1,False,4,0,1,150
1260,False,1.0,0,False,4,11,3,162
1261,False,0.0,0,False,2,6,3,6
1262,True,0.0,0,False,0,0,1,16
1263,False,0.0,0,False,2,6,4,53
1264,False,0.0,0,False,4,8,1,33
1265,True,0.0,0,True,0,0,1,40
1266,True,0.0,0,False,0,6,1,14
1267,False,1.0,0,False,2,8,3,9
1268,False,1.0,0,False,2,8,3,9
1269,False,1.0,1,False,3,8,3,47
1270,False,1.0,0,False,4,5,3,21
1271,False,0.0,0,False,3,0,1,67
1272,False,0.0,0,False,0,8,4,3
1273,False,0.0,0,False,2,8,4,23
1274,True,0.0,0,False,0,5,1,64
1275,False,1.0,0,False,3,5,3,134
1276,False,1.0,0,False,0,11,1,105
1277,False,0.0,0,False,4,6,3,184
1278,False,1.0,0,False,4,8,3,117
1279,False,0.0,0,False,2,0,3,115
1280,False,3.0,1,False,3,8,1,142
1281,False,1.0,0,False,2,8,4,131
1282,False,0.0,0,False,3,0,1,229
1283,False,1.0,0,False,4,11,3,100
1284,False,0.0,0,False,2,4,3,91
1285,False,0.0,0,False,2,4,3,154
1286,False,0.0,0,False,2,8,4,227
1287,False,0.0,0,False,2,5,3,23
1288,False,0.0,0,False,2,5,3,7
1289,False,1.0,0,False,4,8,3,32
1290,False,1.0,1,False,2,5,3,106
1291,False,1.0,0,False,2,6,3,182
1292,True,0.0,0,False,0,0,1,1
1293,True,0.0,0,False,0,0,1,40
1294,False,1.0,0,False,2,5,1,20
1295,False,0.0,0,False,2,8,1,9
1296,False,0.0,0,False,2,5,1,37
1297,False,1.0,0,False,4,0,4,38
1298,False,0.0,0,False,1,5,4,19
1299,True,0.0,0,True,0,0,1,40
1300,False,0.0,0,False,2,6,3,19
1301,False,0.0,0,False,2,8,4,27
1302,False,1.0,0,False,4,5,3,187
1303,False,0.0,0,False,3,8,3,28
1304,False,0.0,0,False,4,5,1,43
1305,False,0.0,0,False,1,0,3,45
1306,False,0.0,0,False,3,0,4,51
1307,False,0.0,0,False,2,5,1,49
1308,False,0.0,0,False,3,0,3,180
1309,False,1.0,0,False,3,8,1,22
1310,False,0.0,0,False,3,11,1,6
1311,False,1.0,0,False,3,8,3,36
1312,False,0.0,0,False,0,5,4,2
1313,False,1.0,1,False,4,11,3,80
1314,False,0.0,0,False,4,6,4,52
1315,False,1.0,0,False,2,5,3,10
1316,True,0.0,0,False,0,5,1,58
1317,False,0.0,0,False,2,8,3,10
1318,False,1.0,0,False,2,8,3,82
1319,False,0.0,0,False,2,13,3,20
1320,False,0.0,0,False,0,12,4,0
1321,False,1.0,0,False,4,11,4,52
1322,False,0.0,0,False,1,5,4,31
1323,False,0.0,1,False,1,5,3,66
1324,False,1.0,1,False,2,8,3,61
1325,False,1.0,0,False,3,6,3,127
1326,False,1.0,0,False,4,11,3,101
1327,False,0.0,0,False,2,11,3,46
1328,False,0.0,0,False,2,8,4,49
1329,False,0.0,0,False,0,5,1,9
1330,False,1.0,0,False,4,8,3,49
1331,False,0.0,0,False,2,6,1,15
1332,False,0.0,0,False,2,5,1,19
1333,False,1.0,0,False,3,8,3,42
1334,False,1.0,1,False,3,4,3,36
1335,False,1.0,0,False,3,4,3,102
1336,False,1.0,1,False,4,6,3,223
1337,False,0.0,0,False,3,8,3,30
1338,False,1.0,0,False,3,11,3,52
1339,False,0.0,0,False,2,0,4,29
1340,False,1.0,0,False,3,6,1,88
1341,False,0.0,0,False,3,0,3,87
1342,False,0.0,0,False,4,6,3,8
1343,False,1.0,0,False,1,8,1,11
1344,False,0.0,0,False,1,11,1,43
1345,False,0.0,0,False,1,8,4,40
1346,False,1.0,0,False,4,5,3,58
1347,False,0.0,1,False,1,6,1,106
1348,False,1.0,0,False,4,11,4,95
1349,False,0.0,0,False,1,0,3,78
1350,False,0.0,0,False,4,5,3,53
1351,False,1.0,0,False,3,12,3,21
1352,False,1.0,0,False,2,8,3,82
1353,False,1.0,0,False,3,0,1,32
1354,False,1.0,0,False,3,8,4,16
1355,False,0.0,0,False,4,0,1,23
1356,False,1.0,0,False,4,7,3,20
1357,False,1.0,0,False,4,8,4,53
1358,False,1.0,0,False,4,0,3,45
1359,False,0.0,0,False,1,4,1,152
1360,False,1.0,0,False,2,0,4,37
1361,False,1.0,0,False,4,0,3,106
1362,False,0.0,0,False,3,0,3,19
1363,False,1.0,1,False,1,8,3,35
1364,False,0.0,0,False,1,11,3,68
1365,False,1.0,1,False,1,6,3,2
1366,True,0.0,0,False,0,0,1,1
1367,False,0.0,0,False,2,0,3,35
1368,False,0.0,1,False,3,5,3,75
1369,False,1.0,1,False,3,5,4,61
1370,False,0.0,1,False,1,5,3,40
1371,False,1.0,0,False,3,8,3,38
1372,False,1.0,0,False,4,8,1,48
